source_id,tier,source_label,item_count,bibliographic_status,identifier_status,redistribution_status,notes
RES-SRC-2388,research,Semantic influences on the perception of degraded speech by individuals with cochlear implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2389,research,"Semi-occluded vocal tract exercises in healthy young adults: Articulatory, acoustic, and aerodynamic measurements during phonation at threshold.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2390,research,Sensitivity and Specificity of Pure-Tone and Subjective Hearing Screenings Using Spanish-Language Questions.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2391,research,Sensitivity of the antiphasic digits-in-noise test to simulated unilateral and bilateral conductive hearing loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2392,research,Sensitivity to major versus minor musical modes is bimodally distributed in young infants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2393,research,Sensitivity to Pulse Rate and Amplitude Modulation in an Animal Model of the Auditory Brainstem Implant (ABI).,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2394,research,Sensorineural Hearing Loss Diminishes Use of Temporal Envelope Cues: Evidence From Roving-Level Tone-in-Noise Detection.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2395,research,Sensorineural hearing loss enhances auditory sensitivity and temporal integration for amplitude modulation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2396,research,Sensorineural hearing loss impairs sensitivity but spares temporal integration for detection of frequency modulation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2397,research,Sensorineural Hearing Loss in Patients With the m.1555A>G Mutation in the MTRNR1 Gene.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2398,research,Sensorineural Hearing Loss: A Changing Paradigm for Its Evaluation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2399,research,Sensory and Cognitive Components of Auditory Processing in Individuals With Tinnitus.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2400,research,Sensory Gating Networks in Normal-Hearing Adults With Minimal Tinnitus.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2401,research,Sensory Gating to Speech and Nonspeech Stimulus and Its Relationship to Speech Perception in Noise.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2402,research,Sensory Inhibition Is Related to Variable Speech Perception in Noise in Adults With Normal Hearing.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2403,research,"Sensory-Processing Sensitivity Predicts Fatigue From Listening, But Not Perceived Effort, in Young and Older Adults.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2404,research,Sentence Comprehension in Spanish-Speaking Children With Hearing Loss: On the Integration of Morphosyntactic and Lexico-Semantic Cues.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2405,research,Sentence perception in noise by hearing-aid users predicted by syllable-constituent perception and the use of context.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2406,research,Sentence recognition with modulation-filtered speech segments for younger and older adults: Effects of hearing impairment and cognition.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2407,research,"Sequential auditory grouping reduces binaural pitch fusion in listeners with normal hearing, hearing aids, and cochlear implantsa).",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2408,research,Sequential Bilateral Cochlear Implantation in Children: Outcome of the Second Implant and Long-Term Use.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2409,research,Sequential bilateral cochlear implantation in the adolescent population.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2410,research,Sequential Bilateral Cochlear Implantation With Prolonged Time Intervals.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2411,research,Sequential stream segregation in normally-hearing and cochlear-implant listeners.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2412,research,Service Delivery to Children With Mild Hearing Loss: Current Practice Patterns and Parent Perceptions.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2413,research,Service Preferences of Parents of Children With Mild Bilateral or Unilateral Hearing Loss: A Conjoint Analysis Study.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2414,research,Sex-Specific Interactions Between Hearing and Memory in Older Adults With Mild Cognitive Impairment: Findings From the COMPASS-ND Study.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2415,research,Sexual Dimorphism in the Functional Development of the Cochlear Amplifier in Humans.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2416,research,Short- and long-term effects of remote synchronous fine-tuning for first-time hearing aid users: a randomised controlled trial.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2417,research,"Short-Term and Working Memory Impairments in Early-Implanted, Long-Term Cochlear Implant Users Are Independent of Audibility and Speech Production.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2418,research,Short-Term Reliability of Different Methods of Contralateral Suppression of Transient Evoked Otoacoustic Emission in Children and Adults.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2419,research,Short-term Subjective and Objective Outcomes of Patients Receiving Endoscopic Transcanal Myringoplasty for Repairing Tympanic Perforations.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2420,research,Should You Follow the Better-Hearing Ear for Congenital Cytomegalovirus Infection and Isolated Sensorineural Hearing Loss?,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2421,research,Similar abilities of musicians and non-musicians to segregate voices by fundamental frequency.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2422,research,Similar performance in sound localisation with unsynchronised and synchronised automatic gain controls in bilateral cochlear implant recipients.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2423,research,Similar susceptibility to temporary hearing threshold shifts despite different audiograms in harbor porpoises and harbor seals.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2424,research,Simulated patients versus seminars to train case history and feedback skills in audiology students: A randomized controlled trial.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2425,research,"Simultaneous and forward masking of vowels and stop consonants: Effects of age, hearing loss, and spectral shaping.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2426,research,Simultaneous Bilateral Cochlear Implantation in Very Young Children Improves Adaptability and Social Skills: A Prospective Cohort Study.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2427,research,Simultaneous Intra- and Extracochlear Electrocochleography During Electrode Insertion.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2428,research,Simultaneous relative cue reliance in speech-on-speech masking.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2429,research,Sine-wave and noise-vocoded sine-wave speech in a tone language: Acoustic details matter.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2430,research,Single Versus Multigene Testing for Hereditary Hearing Loss: Use and Costs in a Commercially Insured Cohort.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2431,research,Single-Sided Deafness Cochlear Implant Sound-Localization Behavior With Multiple Concurrent Sources.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2432,research,Site for bone-anchored hearing system for children younger than 5 years.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2433,research,Sleep-Associated Traits and Hearing Difficulties in Noise: A Bidirectional Mendelian Randomization Study.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2434,research,Slim Modiolar Electrode Placement in Candidates for Electroacoustic Stimulation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2435,research,Slotted labyrinthotomy approach with customized electrode for patients with common cavity deformity.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2436,research,Slower Speaking Rate Reduces Listening Effort Among Listeners With Cochlear Implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2437,research,Smartphone threshold audiometry in underserved primary health-care contexts.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2438,research,Smartphone-Connected Hearing Aids Enable and Empower Self-Management of Hearing Loss: A Qualitative Interview Study Underpinned by the Behavior Change Wheel.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2439,research,Social Connectedness and Perceived Listening Effort in Adult Cochlear Implant Users: A Grounded Theory to Establish Content Validity for a New Patient-Reported Outcome Measure.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2440,research,Social conversational skills development in early implanted children.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2441,research,"Social Development in Children With Early Cochlear Implants: Normative Comparisons and Predictive Factors, Including Bilateral Implantation.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2442,research,Social Perceptions of Pediatric Hearing Aids.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2443,research,Social Support Predicts Hearing Aid Satisfaction.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2444,research,Sociodemographic Factors Affecting Loss to Follow-Up After Newborn Hearing Screening: A Systematic Review and Meta-Analysis.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2445,research,Socioeconomic Disparities and Other Factors Affecting Time to Dispensing of Pediatric Hearing Aids.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2446,research,Socioeconomic Inequality in Hearing Impairment Among Working-Age Australians: Evidence From a Cross-Sectional and Longitudinal Analyses.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2447,research,Somatosensory Tinnitus Diagnosis: Diagnostic Value of Existing Criteria.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2448,research,Some considerations in the use of the Hearing Handicap Inventory for the Elderly and its derivatives as hearing-aid outcome measures.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2449,research,Some Neurocognitive Correlates of Noise-Vocoded Speech Perception in Children With Normal Hearing: A Replication and Extension of ).,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2450,research,"Some, but not all, cochlear implant users prefer music stimuli with congruent haptic stimulation.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2451,research,Sonority's Effect as a Surface Cue on Lexical Speech Perception of Children With Cochlear Implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2452,research,Sonority-Related Novel Word Learning Ability of Children With Cochlear Implants With Optimal Oral Language Exposure.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2453,research,Sound enrichment helps persons suffering from low frequency phantom sounds.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2454,research,Sound Exposure of Healthcare Professionals Working with a University Marching Band.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2455,research,Sound localisation ability using cartilage conduction hearing aids in bilateral aural atresia.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2456,research,Sound Localization and Speech Perception in Noise of Pediatric Cochlear Implant Recipients: Bimodal Fitting Versus Bilateral Cochlear Implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2457,research,"Sound Localization in Toddlers with Normal Hearing and with Bilateral Cochlear Implants Revealed Through a Novel ""Reaching for Sound"" Task.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2458,research,"Sound Localization of Listeners With Normal Hearing, Impaired Hearing, Hearing Aids, Bone-Anchored Hearing Instruments, and Cochlear Implants: A Review.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2459,research,Sound Quality Effects of an Adaptive Nonlinear Frequency Compression Processor with Normal-Hearing and Hearing-Impaired Listeners.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2460,research,Sound Therapy to Reduce Auditory Gain for Hyperacusis and Tinnitus.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2461,research,Sources of variability in consonant perception of normal-hearing listeners.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2462,research,Spatial Acoustic Scenarios in Multichannel Loudspeaker Systems for Hearing Aid Evaluation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2463,research,Spatial and non-spatial multisensory cueing in unilateral cochlear implant users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2464,research,Spatial attention in bilateral cochlear-implant users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2465,research,Spatial Gradients in the Size of Inner Hair Cell Ribbons Emerge Before the Onset of Hearing in Rats.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2466,research,Spatial Hearing and Functional Auditory Skills in Children With Unilateral Hearing Loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2467,research,Spatial Hearing Difficulties in Reaching Space in Bilateral Cochlear Implant Children Improve With Head Movements.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2468,research,Spatial Hearing in Children With and Without Hearing Loss: Where and What the Speech Is Matters for Local Speech Intelligibility.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2469,research,Spatial Release From Informational and Energetic Masking in Bimodal and Bilateral Cochlear Implant Users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2470,research,Spatial release from informational masking declines with age: Evidence from a detection task in a virtual separation paradigm.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2471,research,Spatial Release From Masking in Bimodal and Bilateral Pediatric Cochlear Implant Recipients.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2472,research,Spatial release from masking in children with bilateral cochlear implants and with normal hearing: Effect of target-interferer similarity.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2473,research,Spatial Release From Masking in Children: Effects of Simulated Unilateral Hearing Loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2474,research,Spatial Release From Masking in Pediatric Cochlear Implant Recipients With Single-Sided Deafness.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2475,research,Spatial release of cognitive load measured in a dual-task paradigm in normal-hearing and hearing-impaired listeners.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2476,research,Speak Up: How Hearing Loss and the Lack of Hearing Aids Affect Conversations in Quiet.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2477,research,Speaking Clearly for Older Adults With Normal Hearing: The Role of Speaking Rate.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2478,research,"Speaking Rate, Immediate Memory, and Grammatical Processing in Prelingual Cochlear Implant Recipients.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2479,research,Spectral analysis of hearing protector impulsive insertion loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2480,research,Spectral Contrast Effects Reveal Different Acoustic Cues for Vowel Recognition in Cochlear-Implant Users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2481,research,Spectral contrast enhancement improves speech intelligibility in noise for cochlear implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2482,research,Spectral directional cues captured by hearing device microphones in individual human ears.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2483,research,Spectral Grouping of Electrically Encoded Sound Predicts Speech-in-Noise Performance in Cochlear Implantees.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2484,research,Spectral integration of infrasound at threshold.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2485,research,Spectral Modulation Detection Performance and Speech Perception in Pediatric Cochlear Implant Recipients.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2486,research,Spectral Resolution and Speech Perception in Cochlear Implanted School-Aged Children.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2487,research,Spectral Resolution Development in Children With Normal Hearing and With Cochlear Implants: A Review of Behavioral Studies.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2488,research,Spectral Ripple Discrimination in Normal-Hearing Infants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2489,research,Spectral weighting functions for localization of complex sound. III. The effect of sensorineural hearing lossa).,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2490,research,Spectral-Temporal Modulated Ripple Discrimination by Children With Cochlear Implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2491,research,"Spectral-Temporal Trade-Off in Vocoded Sentence Recognition: Effects of Age, Hearing Thresholds, and Working Memory.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2492,research,Spectrotemporal Modulation Discrimination in Infants With Normal Hearing.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2493,research,Speech and Language Consequences of Unilateral Hearing Loss: A Systematic Review.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2494,research,Speech Audiometrical Results Before and After Reimplantation of Cochlear Implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2495,research,Speech detection and localization in a reverberant multitalker environment by normal-hearing and hearing-impaired listeners.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2496,research,Speech discrimination impairment of the worse-hearing ear in asymmetric hearing loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2497,research,Speech Discrimination Outcomes in Adult Cochlear Implant Recipients by Primary Language and Bilingual Hispanic Patients.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2498,research,Speech Envelope Enhancement Instantaneously Effaces Atypical Speech Perception in Dyslexia.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2499,research,Speech intelligibility benefits of hearing AIDS at various input levels.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2500,research,Speech masking release in Hybrid cochlear implant users: Roles of spectral and temporal cues in electric-acoustic hearing.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2501,research,Speech Perception Ability in Noise is Correlated with Auditory Brainstem Response Wave I Amplitude.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2502,research,Speech Perception and Language Abilities Among Children Using Cochlear Implants: Findings From a Primary School Age Cohort in South India.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2503,research,Speech Perception and Language Outcomes for Infants Receiving Cochlear Implants Before or After 9 Months of Age: Use of Category-Based Aggregation of Data in an Unselected Pediatric Cohort.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2504,research,Speech Perception and Sound Localization Skills in Inner Ear Malformations: Children With Incomplete Partition Type-II.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2505,research,Speech Perception in Classroom Acoustics by Children With Cochlear Implants and With Typical Hearing.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2506,research,Speech Perception in Classroom Acoustics by Children With Hearing Loss and Wearing Hearing Aids.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2507,research,Speech Perception in Noise After Cochlear Implantation for Single-Sided Deafness: A Randomized Clinical Trial.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
